AnswerID,Text_KR,Text_EN,NextTextID,AnswerReward,Font_Direction,Ending_Memoriar,Counting_for_RealEnding3
101077,“박사의 이름 짓는 능력은..”,,10552,,,FALSE,FALSE
101078,“절망적인것 같군.”,,10552,,,FALSE,FALSE
101079,이름을 본다.,,10543,,2000009,FALSE,FALSE
101080,주변 문서를 본다.,,10544,,2000009,FALSE,FALSE
101081,‘이 큰 대못 같은걸..’,,10552,,,FALSE,FALSE
101082,‘우주에서 지구로 떨어뜨리는 건가..’,,10552,,,FALSE,FALSE
101083,‘마하 10 이상으로 가속 된다라..’,,10552,,,FALSE,FALSE
101084,‘폭약없이 폭발을 일으킨다라..’,,10552,,,FALSE,FALSE
101085,"폭약 없는 전쟁,중력 무기 초안이라고 적힌 파일을 본다.",,10546,,2000009,TRUE,FALSE
101086,인간행동과 가치관의 변화요인이라고 적힌 파일을 살펴본다.,,10549,,2000009,TRUE,FALSE
101087,‘중력무기라니..’,,10547,,,FALSE,FALSE
101088,‘중력자탄 같은걸 생각했는데.. 현실적이네..’,,10547,,,FALSE,FALSE
101089,‘신의 지팡이라..’,,10548,,,FALSE,FALSE
101090,‘이걸 말하는 걸까?’,,10548,,,FALSE,FALSE
101091,‘안쪽에 무슨 엄청 큰..’,,10552,,,FALSE,FALSE
101092,‘쇠 말뚝이 있군..’,,10552,,,FALSE,FALSE
101093,‘이런 질문..’,,10550,,,FALSE,FALSE
101094,‘받지 않았었나..?’,,10550,,,FALSE,FALSE
101095,‘내용을 정확하게는..’,,10551,,,FALSE,FALSE
101096,‘알기 어렵군.’,,10551,,,FALSE,FALSE
101097,‘이런 철학적인 것도..’,,10552,,,FALSE,FALSE
101098,‘연구하는 군.’,,10552,,,FALSE,FALSE
101099,"“아, 박사.”",,10553,,,FALSE,FALSE
101100,“이것저것 만져서 미안합니다.”,,10553,,,FALSE,FALSE
101101,실험기구에 대해 묻는다.,,10554,,2000009,TRUE,FALSE
101102,문서에 대해 묻는다.,,10556,,2000009,TRUE,FALSE
101103,‘친환경이랑..무기는..’,,10555,,,FALSE,FALSE
101104,‘전혀 접점이 없는 것 아닌가..’,,10555,,,FALSE,FALSE
101105,급하게 자리를 뜬다.,,,,,FALSE,FALSE
101106,뒷걸음 질로 자리를 피한다.,,,,,FALSE,FALSE
101107,‘큰일이다. 또 과학이야기를..’,,10557,,,FALSE,FALSE
101108,‘시작했어..’,,10557,,,FALSE,FALSE
101109,급하게 자리를 뜬다.,,,,,FALSE,FALSE
101110,뒷걸음 질로 자리를 피한다.,,,,,FALSE,FALSE
101111,‘하지만.. 적을 강하게 타격할..’,,10559,,,FALSE,FALSE
101112,‘무언가가 부족하다.’,,10559,,,FALSE,FALSE
101113,“박사.아침부터..”,,10560,,,FALSE,FALSE
101114,“무슨일인데 그럽니까?”,,10560,,,FALSE,FALSE
101115,“신의 지팡이요?”,,10561,,,FALSE,FALSE
101116,“그게 뭐였죠?”,,10561,,,FALSE,FALSE
101117,“친환경과.. 무기라니..”,,10562,,,FALSE,FALSE
101118,“그게 양립이 가능합니까?”,,10562,,,FALSE,FALSE
101119,“하지만 방사능이나 오염은 없는 것 아닌가.”,,10563,,2000009,FALSE,FALSE
101120,“확실히 민간인 피해가 걸리는군.”,,10576,,2000009,FALSE,FALSE
101121,“해당 지역에 경고를 하면 되네.”,,10564,,2000009,TRUE,FALSE
101122,“희생이 동반 되는 것은 어쩔 수 없네.”,,10571,,2000009,TRUE,FALSE
101123,“4일전”,,10565,"카르마 10 상승,리더십 40 상승,전황 10 상승,정치력 10 상승",2000009,FALSE,FALSE
101124,“1일전”,,10568,"리더십 10 상승,전황 20 상승,정치력 10 하락",2000009,FALSE,FALSE
101125,“하지만 저 이상 더 준다면..”,,10566,,,FALSE,FALSE
101126,“적의 시설도 옮길 수 있는 시간을 주는 거네.”,,10566,,,FALSE,FALSE
101127,“부관의 뜻은..”,,10567,,,FALSE,FALSE
101128,“어떠한가..”,,10567,,,FALSE,FALSE
101129,“고맙네..”,,,,,FALSE,FALSE
101130,“너무 죄책감 갖지말게..”,,,,,FALSE,FALSE
101131,“하지만 이 이상의 시간은..”,,10569,,,FALSE,FALSE
101132,“적의 요직들의 대피 시간을 벌어주는 거네.”,,10569,,,FALSE,FALSE
101133,“부관의 뜻은..”,,10570,,,FALSE,FALSE
101134,“어떠한가..”,,10570,,,FALSE,FALSE
101135,“별 수 없네.”,,,,,FALSE,FALSE
101136,“더 이어지는 전쟁은 프란츠의 큰 손해야.”,,,,,FALSE,FALSE
101137,“따라서 발생하는 피해는..”,,10572,,,FALSE,FALSE
101138,“부가적인 피해로 생각해야 하네.”,,10572,,,FALSE,FALSE
101139,“그게 우리가 줄 수 있는..”,,10573,,,FALSE,FALSE
101140,“최대한의 자비이네.”,,10573,,,FALSE,FALSE
101141,“3시간 전”,,10574,"전황 20 상승,카르마 10 하락,리더십 10 상승,정치력 10 하락",2000009,FALSE,FALSE
101142,“1시간 전”,,10575,"전황 40 상승,카르마 20 하락,정치력 40 하락",2000009,FALSE,FALSE
101143,“시 외곽까지 도망 가기에는..”,,,,,FALSE,FALSE
101144,“충분한 시간일 걸세.”,,,,,FALSE,FALSE
101145,“방공호에 숨기까지는..”,,,,,FALSE,FALSE
101146,“충분한 시간일 걸세.”,,,,,FALSE,FALSE
101147,“그건..?”,,10577,,,FALSE,FALSE
101148,“도시가 아닌 적진을 공격하는 것이군요.”,,10577,,,FALSE,FALSE
101149,“나쁘지 않은 것 같습니다.”,,10578,,,FALSE,FALSE
101150,"“어떻게 생각하나, 부관?”",,10578,,,FALSE,FALSE
101151,“어쩔 수 없는 희생이네.”,,10579,"카르마 20 하락,리더십 20 하락,병력 10 상승,정치력 20 하락",2000009,TRUE,FALSE
101152,“그들을 구출한 후 타격하도록 하지.”,,10581,"카르마 20 상승,리더십 40 상승,병력 10 감소,정치력 20 상승",2000009,TRUE,FALSE
101153,“그렇지만 지금 남아있는 병사들을 보게..”,,10580,,,FALSE,FALSE
101154,“그들도 많이 지쳐있어.”,,10580,,,FALSE,FALSE
101155,“내뜻을 이해해주기 바라네..”,,,,,FALSE,FALSE
101156,“프란츠와 국민을 위한거네..”,,,,,FALSE,FALSE
101157,“침투 임무에 능한 자들로 꾸리고..”,,10582,,,FALSE,FALSE
101158,“그들 뒤에는 저격조를 꾸려 놓게.”,,10582,,,FALSE,FALSE
101159,“그렇게 전달 하도록.”,,,,,FALSE,FALSE
101160,“모두에게 전해주게.”,,,,,FALSE,FALSE
101161,‘이게 대체.. 어떻게 된거지.’,,10584,,,FALSE,FALSE
101162,‘전쟁은 분명 끝났는데..’,,10584,,,FALSE,FALSE
101163,‘여기서 병사들이 나에게 경례를 한다.’,,10585,,2000009,FALSE,FALSE
101164,‘여기서 창밖을 보면 병사들이 구보를 뛴다.’,,10588,,2000009,FALSE,FALSE
101165,벙찐채 바라본다.,,10586,,2000009,FALSE,FALSE
101166,경례를 받아준다.,,10587,리더십 10 상승,2000009,FALSE,TRUE
101167,‘저들은.. 내 병사들이다.’,,10591,,,FALSE,FALSE
101168,‘정확히는 내 병사들이었다.’,,10591,,,FALSE,FALSE
101169,‘저들은.. 내 병사들이다.’,,10591,,,FALSE,FALSE
101170,‘정확히는 내 병사들이었다.’,,10591,,,FALSE,FALSE
101171,눈을 질끈 감고 관자놀이를 지긋이 누른다.,,10589,,2000009,FALSE,FALSE
101172,고개를 돌려 복도를 본다.,,10590,,2000009,FALSE,FALSE
101173,‘저들은.. 내 병사들이다.’,,10591,,,FALSE,FALSE
101174,‘정확히는 내 병사들이었다.’,,10591,,,FALSE,FALSE
101175,‘저들은.. 내 병사들이다.’,,10591,,,FALSE,FALSE
101176,‘정확히는 내 병사들이었다.’,,10591,,,FALSE,FALSE
101177,“피에르 소위”,,10592,,,FALSE,FALSE
101178,“피에르 부관”,,10592,,,FALSE,FALSE
101179,"‘부관, 지금.. 년도가..’",,10593,,,FALSE,FALSE
101180,‘지금.. 날짜가 어떻게 되나?’,,10593,,,FALSE,FALSE
101181,“그리고.. 날 찾아온 사람이 있지.”,,10594,,,FALSE,FALSE
101182,“그리고 박사가 날 찾아왔지.”,,10594,,,FALSE,FALSE
101183,“슈뢰딩거 박사.”,,10595,,,FALSE,FALSE
101184,“이게 어떻게 된거죠?”,,10595,,,FALSE,FALSE
101185,“제가 이겼잖습니까.”,,10596,,2000009,FALSE,TRUE
101186,“왜 다시 이러는 겁니까.”,,10597,,2000009,FALSE,FALSE
101187,박사를 쫓아간다.,,10598,,,FALSE,FALSE
101188,멍하니 바라본다.,,10599,,,FALSE,FALSE
101189,박사를 쫓아간다.,,10598,,2000009,FALSE,FALSE
101190,멍하니 바라본다.,,10599,,2000009,FALSE,FALSE
101191,‘말도 안돼..’,,,,,FALSE,FALSE
101192,‘이렇게 빠르게 사라지다니.’,,,,,FALSE,FALSE
101193,“미안하네. 난 괜찮네.”,,,,,FALSE,FALSE
101194,“걱정말게. 그냥 컨디션이 좀…”,,,,,FALSE,FALSE
101195,“감사합니다. 폐하”,,10601,,,FALSE,FALSE
101196,“아닙니다. 제가 해야하는 일입니다.”,,10601,,,FALSE,FALSE
101197,“아직 부족합니다.”,,10602,,2000009,FALSE,FALSE
101198,“더 제 능력을 발휘해 보겠습니다.”,,10605,,2000009,FALSE,FALSE
101199,“운이 좋았습니다.”,,10603,,,FALSE,FALSE
101200,“많은 분들의 도움 덕 입니다.”,,10603,,,FALSE,FALSE
101201,“병사들이 다행히 잘 따라줍니다.”,,10604,,,FALSE,FALSE
101202,“병사들 덕에 제가 있는거니까요.”,,10604,,,FALSE,FALSE
101203,“다들 좋게 봐주시는 것 같아 감사할 따름입니다.”,,10608,,,FALSE,FALSE
101204,“과찬이십니다. 아직 부족합니다.”,,10608,,,FALSE,FALSE
101205,“기대에 부흥하도록..”,,10606,,,FALSE,FALSE
101206,“항상 노력 하겠습니다.”,,10606,,,FALSE,FALSE
101207,“병사들이 잘 따라준 덕 입니다.”,,10607,,,FALSE,FALSE
101208,“제 작은 공을 높게 평가해주는 것 같습니다.”,,10607,,,FALSE,FALSE
101209,“아직 많이 부족합니다.”,,10608,,,FALSE,FALSE
101210,“저는 군인이지 정치가가 아닙니다.”,,10608,,,FALSE,FALSE
101211,“저는 폐하의 편입니다.”,,10609,,2000009,FALSE,FALSE
101212,“저도 알고 있습니다.”,,10620,,2000009,FALSE,FALSE
101213,“제가 어떻게 하면 됩니까?”,,10610,,2000009,FALSE,FALSE
101214,“제가 드리는 믿음으로는 부족 한 것입니까?”,,10614,,2000009,FALSE,FALSE
101215,“코펠 공작을..”,,10611,,,FALSE,FALSE
101216,“어떻게 하면 됩니까?”,,10611,,,FALSE,FALSE
101217,“그럼 그자를 제거하겠습니다.”,,10612,"정치력 10 상승,카르마 40 하락",2000009,TRUE,FALSE
101218,“더 이상 후원을 하지 못하 하겠습니다.”,,10613,정치력 10 상승,2000009,TRUE,TRUE
101219,‘이 기회에 확실히 눈 도장을 찍자.’,,,,,FALSE,FALSE
101220,‘눈 도장을 찍어야 겠어. 내앞날을 위해.’,,,,,FALSE,FALSE
101221,‘방법을 고민해보자..’,,,,,FALSE,FALSE
101222,‘내가 뭘 할 수 있을까..’,,,,,FALSE,FALSE
101223,후원자 이야기를 한다.,,10615,,2000009,FALSE,FALSE
101224,자신이 계속 힘이 되줄 것을 어필 한다.,,10617,,2000009,FALSE,FALSE
101225,“제가 그분들과 연결해드리겠습니다.”,,10616,,,TRUE,FALSE
101226,“분명 그들도 좋아할 것 입니다.”,,10616,,,FALSE,FALSE
101227,“그렇다면 다행입니다.”,,,"정치력 40 상승,물자 10 상승",,FALSE,FALSE
101228,“도움이 되었다면 기쁩니다.”,,,"정치력 40 상승,물자 10 상승",,FALSE,FALSE
101229,“제가 폐하의 정치적인 힘이 되겠습니다.”,,10618,정치력 10 상승,2000009,FALSE,FALSE
101230,“제가 폐하의 창이 되도록 하겠습니다.”,,10619,"정치력 10 상승,병력 10 상승",2000009,FALSE,FALSE
101231,“감사합니다.”,,,,,FALSE,FALSE
101232,“저도 최대한 힘내보겠습니다.”,,,,,FALSE,FALSE
101233,“감사합니다.”,,,,,FALSE,FALSE
101234,“저도 최대한 힘내보겠습니다.”,,,,,FALSE,FALSE
101235,“제가 명장이 되어 명장의 국왕으로 만들어 드리겠습니다.”,,10621,,2000009,TRUE,FALSE
101236,“인정하고 누구보다 전쟁을 끝내기 위해 나서는 건 어떠십니까?”,,10625,,2000009,FALSE,TRUE
101237,“감사합니다.”,,10622,,,FALSE,FALSE
101238,“믿음에 보답 해드리겠습니다.”,,10622,,,FALSE,FALSE
101239,“알겠습니다.”,,10623,정치력 20 상승,2000009,FALSE,FALSE
101240,“역사는 승자가 쓰는 것이니 걱정 안하셔도 됩니다.”,,10624,정치력 40 상승,2000009,FALSE,FALSE
101241,“감사합니다. 폐하”,,,,,FALSE,FALSE
101242,“알겠습니다. 폐하”,,,,,FALSE,FALSE
101243,“감사합니다. 폐하”,,,,,FALSE,FALSE
101244,“알겠습니다. 폐하”,,,,,FALSE,FALSE
101245,“하지만..”,,10626,,,FALSE,FALSE
101246,“그렇지만..”,,10626,,,FALSE,FALSE
101247,조용히 나온다.,,10627,정치력 20 하락,2000009,FALSE,FALSE
101248,자신의 생각을 말한다.,,10628,정치력 40 하락,2000009,FALSE,FALSE
101249,‘뭔가.. 역린을 건드린 것 같다.’,,,,,FALSE,FALSE
101250,‘후..’,,,,,FALSE,FALSE
101251,‘뭔가.. 역린을 건드린 것 같다.’,,,,,FALSE,FALSE
101252,‘후..’,,,,,FALSE,FALSE
101253,‘나에게 일어난 일들을..’,,10630,,,FALSE,FALSE
101254,‘반드시 알아내야 겠어.’,,10630,,,FALSE,FALSE
101255,“박사. 꼭 이야기 하고 싶었습니다.”,,10631,,,FALSE,FALSE
101256,“박사. 반갑습니다.”,,10631,,,FALSE,FALSE
101257,“나에게 무슨 짓을 한겁니까?”,,10632,,2000009,FALSE,TRUE
101258,“저는 지금 계속 같은 일을 반복하고 있습니다.”,,10634,,2000009,FALSE,FALSE
101259,“거짓말 하지말게. 박사.”,,10633,,,FALSE,FALSE
101260,“하지만 이전에 전쟁에서 승리하지 않았습니까!”,,10633,,,FALSE,FALSE
101261,“난 이런 호의를 바란적 없어!”,,10636,,2000009,FALSE,FALSE
101262,“뭘 필요로 하는 겁니까?”,,10648,,2000009,FALSE,FALSE
101263,“분명 이전에 일어나기전에는..”,,10635,,,FALSE,FALSE
101264,“분명 프란츠가 승리했습니다.”,,10635,,,FALSE,FALSE
101265,“난 이런 호의를 바란적 없어!”,,10636,,2000009,FALSE,FALSE
101266,“뭘 필요로 하는 겁니까?”,,10648,,2000009,FALSE,FALSE
101267,“그건..”,,10637,,2000009,FALSE,FALSE
101268,“이건 내 능력입니다.”,,10642,,2000009,FALSE,TRUE
101269,“더 나은 미래 라는거..”,,10638,,,FALSE,FALSE
101270,“장담 할 수 있습니까?”,,10638,,,FALSE,FALSE
101271,“알고 있습니다.”,,10639,,,FALSE,FALSE
101272,“저도 압니다.”,,10639,,,FALSE,FALSE
101273,“이걸 풀어 주시죠.”,,10640,,2000009,FALSE,FALSE
101274,“아직은 잘 모르겠습니다.”,,10641,,2000009,FALSE,FALSE
101275,‘젠장..’,,,,,FALSE,FALSE
101276,‘문은 안열린다.’,,,,,FALSE,FALSE
101277,시계를 보니..,,,,,FALSE,FALSE
101278,사령부에 들어갈 때의 시간이다.,,,,,FALSE,FALSE
101279,“물론 박사의 도움도 있지만..”,,10643,,,FALSE,FALSE
101280,“제 기본적인 능력도 큰 도움이 된다고 생각합니다.”,,10643,,,FALSE,FALSE
101281,“능력 때문이 아니라면?”,,10644,,2000009,FALSE,FALSE
101282,“선택 했다고요?”,,10646,,2000009,FALSE,FALSE
101283,“그게 뭐죠?”,,10645,,,FALSE,FALSE
101284,“그게 무슨 말씀 이신지?”,,10645,,,FALSE,FALSE
101285,시계를 보니..,,,,,FALSE,FALSE
101286,사령부에 들어갈 때의 시간이다.,,,,,FALSE,FALSE
101287,“그럼 박사.. 당신이..”,,10647,,,FALSE,FALSE
101288,“이 모든걸 당신이 계획한건가?”,,10647,,,FALSE,FALSE
101289,시계를 보니..,,,,,FALSE,FALSE
101290,사령부에 들어갈 때의 시간이다.,,,,,FALSE,FALSE
101291,“실험이요?”,,10649,,,FALSE,FALSE
101292,“그게 무슨 말이죠?”,,10649,,,FALSE,FALSE
101293,“인간의 본성?”,,10650,,,FALSE,FALSE
101294,“철학적이군요.”,,10650,,,FALSE,FALSE
101295,“인간은 복합적인 존재입니다.”,,10651,,2000009,FALSE,TRUE
101296,“선과 악으로만 나뉘어 있습니다.”,,10656,,2000009,FALSE,FALSE
101297,“절.. 실험체로 쓴다는 건가요?”,,10652,,2000009,FALSE,FALSE
101298,“그래서 반복되는 이유가 뭡니까.”,,10654,,2000009,FALSE,FALSE
101299,“말장난 하지 마시죠.”,,10653,,,FALSE,FALSE
101300,“실험체란 말 아닙니까”,,10653,,,FALSE,FALSE
101301,시계를 보니..,,,,,FALSE,FALSE
101302,사령부에 들어갈 때의 시간이다.,,,,,FALSE,FALSE
101303,“날 지금..”,,10655,,,FALSE,FALSE
101304,“그렇게 사용했다는 것 아닙니까?”,,10655,,,FALSE,FALSE
101305,시계를 보니..,,,,,FALSE,FALSE
101306,사령부에 들어갈 때의 시간이다.,,,,,FALSE,FALSE
101307,“저도 압니다.”,,10657,,,FALSE,FALSE
101308,"“하지만 인간은 선, 악으로 나눌 수 있습니다.”",,10657,,,FALSE,FALSE
101309,시계를 보니..,,,,,FALSE,FALSE
101310,사령부에 들어갈 때의 시간이다.,,,,,FALSE,FALSE
101311,‘여기서 최대한..’,,10659,,,FALSE,FALSE
101312,‘긍정적인 결과를 끌어 내야 한다.’,,10659,,,FALSE,FALSE
101313,‘최악의 분위기군.’,,10660,,2000009,FALSE,FALSE
101314,‘그토록 잡고 싶던 총통이.. 여기있군.’,,10661,,2000009,FALSE,FALSE
101315,먼저 평화적인 이야기를 시작해 본다.,,10662,,,FALSE,FALSE
101316,화재를 돌려보려고 시도한다.,,10662,,,FALSE,FALSE
101317,평화에 대해 먼저 말한다.,,10662,,,FALSE,FALSE
101318,날이선 분위기를 바꾸기위해 시도한다.,,10662,,,FALSE,FALSE
101319,“더 길어진다면..”,,10663,,2000009,FALSE,FALSE
101320,“프란츠 제국도 저메니도 돌이킬 수 없을 겁니다.”,,10664,,2000009,FALSE,FALSE
101321,“그런 이야기가 아닙니다. 저는 평화를 말하는 겁니다.”,,10665,,2000009,FALSE,FALSE
101322,“지금 그런 태도로 일관 하면 무슨 대화를 하자는 겁니까?”,,10676,,2000009,FALSE,FALSE
101323,“더 이상 그런 희생을 없게 하자는 것 아닙니까?”,,10665,,2000009,FALSE,FALSE
101324,“그걸 따지면 프란츠의 아들들의 피는 당신들의 손에 안 묻었습니까?”,,10676,,2000009,FALSE,FALSE
101325,“그렇다면 다들 여기 왜 모인 겁니까?”,,10666,,2000009,FALSE,FALSE
101326,“제가 지금 신뢰를 요구 하는게 아니잖습니까?”,,10667,,2000009,FALSE,FALSE
101327,“이제 무의미한 전쟁은 멈춥시다.”,,10668,,2000009,FALSE,FALSE
101328,“계속 된다면 저희 두나라 모두 걷잡을 수 없을 겁니다.”,,10672,,2000009,TRUE,TRUE
101329,“다들 휴전을 이야기 하려고 모인 것 아닙니까?”,,10668,,2000009,FALSE,FALSE
101330,“저희 양국의 국민들이 가장 큰 피해자 입니다.”,,10672,,2000009,TRUE,TRUE
101331,‘무례?’,,10669,,,FALSE,FALSE
101332,‘이게 무슨 이야기지?’,,10669,,,FALSE,FALSE
101333,“총통. 지금 폐하는 그런 의미가..”,,10670,,,FALSE,FALSE
101334,“그런 의미가 아닙니다.”,,10670,,,FALSE,FALSE
101335,‘앗..’,,10671,,,FALSE,FALSE
101336,‘실수한 것 같다.’,,10671,,,FALSE,FALSE
101337,국왕은 문을 박차고 나간다.,,,,,FALSE,FALSE
101338,프란츠의 인사들은 따라 나간다.,,,,,FALSE,FALSE
101339,“일단 어렵겠지만..”,,10673,,,FALSE,FALSE
101340,“양국 천천히 서로 이야기를 해봅시다.”,,10673,,,FALSE,FALSE
101341,“좋은 선택입니다.”,,10674,,,FALSE,FALSE
101342,“좋은 시작입니다.”,,10674,,,FALSE,FALSE
101343,“작은 것 부터 시작하죠.”,,10675,,,FALSE,FALSE
101344,“올해 크리스마스는 양국 모두 일시 휴전하죠.”,,10675,,,FALSE,FALSE
101345,“알겠습니다.”,,,,,FALSE,FALSE
101346,“이건 좋은 시작이 될 것 입니다.”,,,,,FALSE,FALSE
101347,“그러자는 이야기가 아니잖습니까.”,,10677,,2000009,TRUE,TRUE
101348,“하.. 제가 뭘 더 해달라는 겁니까?”,,10681,,2000009,TRUE,FALSE
101349,“화로는 해결 되지 않습니다.”,,10678,,,FALSE,FALSE
101350,“우린 평화를 이야기 해야합니다.”,,10678,,,FALSE,FALSE
101351,“그럼 계속 국민들의 피해를..”,,10679,,,FALSE,FALSE
101352,“모른척 할 것 입니까?”,,10679,,,FALSE,FALSE
101353,“부디 한번만..”,,10680,,,FALSE,FALSE
101354,“냉정히 생각해 주십시오.”,,10680,,,FALSE,FALSE
101355,총통과 국왕은 악수를 한다.,,,,,FALSE,FALSE
101356,둘의 표정은 그리 좋아보이진 않는다.,,,,,FALSE,FALSE
101357,“아니.. 그건..”,,10682,,,FALSE,FALSE
101358,“무슨 말씀이십니까 총통..”,,10682,,,FALSE,FALSE
101359,국왕을 진정시키기 위해 노력한다.,,10683,,,FALSE,FALSE
101360,국왕을 다시 자리에 앉히려 한다.,,10683,,,FALSE,FALSE
101361,‘아니.. 이게 무슨’,,10684,,,FALSE,FALSE
101362,‘잘 못됐군.. 모든게 잘못됐어..’,,10684,,,FALSE,FALSE
101363,‘하..’,,,,,FALSE,FALSE
101364,‘결국 이렇게 됐군.’,,,,,FALSE,FALSE
101365,“잠깐.. 머릿속으로 정리를 좀..”,,10686,,,FALSE,FALSE
101366,“정리를 좀 해봐야겠어.”,,10686,,,FALSE,FALSE
101367,‘무슨 착각이 아닐까..?’,,10687,,2000009,FALSE,FALSE
101368,‘이건 빼도박도 못하겠군.’,,10688,,2000009,FALSE,FALSE
101369,‘하지만.. 소지품에 작은 단도가..’,,10689,,,FALSE,FALSE
101370,‘그렇기엔 인기척을 죽이고 몰래 들어왔어..’,,10689,,,FALSE,FALSE
101371,‘이건 명백한 암살이다.’,,10689,,,FALSE,FALSE
101372,‘이건 나를 죽이기 위해서군.’,,10689,,,FALSE,FALSE
101373,“내가 자네에게 뭔가 잘 못했나?”,,10690,"정치력 10 상승,리더십 10 상승",2000009,FALSE,FALSE
101374,“자네 혹시 저메니의 스파이인가?”,,10691,리더십 10 하락,2000009,FALSE,FALSE
101375,“그런데 대체 왜인가?”,,10692,,,FALSE,FALSE
101376,“말해보게 어떤 이유에서인가?”,,10692,,,FALSE,FALSE
101377,“그런데 대체 왜인가?”,,10692,,,FALSE,FALSE
101378,“말해보게 어떤 이유에서인가?”,,10692,,,FALSE,FALSE
101379,“계속해보게.”,,10693,,,FALSE,FALSE
101380,“국왕 폐하께서 왜..”,,10693,,,FALSE,FALSE
101381,“지금 그 말을 믿으라는 건가?”,,10694,,2000009,FALSE,FALSE
101382,“하.. 폐하께서.. 나를 처리하라고 하셨다고?”,,10703,,2000009,TRUE,FALSE
101383,“닥쳐! 돈때문에 상관을 죽이려하다니.”,,10695,,2000009,FALSE,FALSE
101384,“하.. 정말 폐하가.. 그런 약속을 하셨다고..”,,10700,,2000009,FALSE,TRUE
101385,“반역자에겐 그에 맞는 벌이 있어야 하네.”,,10696,,2000009,FALSE,FALSE
101386,“미안하네. 난 그정도로 성인군자가 아냐.”,,10699,"정치력 10 상승,리더십 10 상승",2000009,FALSE,FALSE
101387,문답무용. 총살이다.,,10697,"정치력 20 하락,리더십 20 하락,카르마 40 하락",2000009,FALSE,FALSE
101388,포로들이 갇혀있는 감옥에 쳐넣어버린다.,,10698,"정치력 20 하락,리더십 20 하락",2000009,FALSE,FALSE
101389,‘...아끼던 부관이었는데..’,,,,,FALSE,FALSE
101390,‘아쉽게 됐군..’,,,,,FALSE,FALSE
101391,‘잔혹하지만..’,,,,,FALSE,FALSE
101392,‘죽음보다는 자비로울 터.’,,,,,FALSE,FALSE
101393,‘돈이 부족해 배신을 한다면..’,,,,,FALSE,FALSE
101394,‘다시 한번 배신할 수도 있다.’,,,,,FALSE,FALSE
101395,“아냐.. 자네가 미안해 할 일은 아니지..”,,10701,카르마 10 상승,2000009,FALSE,FALSE
101396,“대체 폐하는 왜..”,,10702,카르마 10 상승,2000009,FALSE,FALSE
101397,‘대체 뭐가 어찌 된걸까..’,,,,,FALSE,FALSE
101398,‘폐하는 휴전을 원하시지 않는걸까.’,,,,,FALSE,FALSE
101399,“일단.. 자네 방으로 가서 대기하고 있게..”,,,,,FALSE,FALSE
101400,“일단 생각정리가 필요 할 것 같네.”,,,,,FALSE,FALSE
101401,“내 자네를 못믿는게 아니네.”,,10704,,,FALSE,FALSE
101402,“하지만 생각이 많아지는 군..”,,10704,,,FALSE,FALSE
101403,부관을 용서한다.,,10705,"리더십 40 상승,정치력 20 하락,카르마 40 상승",2000009,TRUE,TRUE
101404,부관을 용서하지 않는다.,,10706,"리더십 10 상승,정치력 20 하락,카르마 20 상승",2000009,FALSE,FALSE
101405,“이번 한번만 용서 하겠네.”,,,,,FALSE,FALSE
101406,“다신 날 배신하지 말게.”,,,,,FALSE,FALSE
101407,“자네는 곧 전출 될 걸세.”,,,,,FALSE,FALSE
101408,“그동안 수고했네”,,,,,FALSE,FALSE
101409,“당신을 막아야만 합니다.”,,10708,,,FALSE,FALSE
101410,“다시 반복할 수 없습니다.”,,10708,,,FALSE,FALSE
101411,총을 꺼내어 위협한다.,,10709,,,FALSE,FALSE
101412,박사의 멱살을 잡고 위협한다.,,10709,,,FALSE,FALSE
101413,‘밝은 빛이 눈을 확 비친다.’,,10710,,,FALSE,FALSE
101414,‘강한 빛에 눈이 감긴다.’,,10710,,,FALSE,FALSE
101415,총에 손을 올린다.,,10711,,2000009,TRUE,FALSE
101416,다시 박사에게 다가간다.,,10712,,2000009,FALSE,FALSE
101417,“어느틈에..”,,10713,,,FALSE,FALSE
101418,“박사.. 날 쏘지 않을 걸 알고 있네.”,,10713,,,FALSE,FALSE
101419,“어느틈에..”,,10713,,,FALSE,FALSE
101420,“박사.. 날 쏘지 않을 걸 알고 있네.”,,10713,,,FALSE,FALSE
101421,“박사 이번에도 되돌릴 건가?”,,10714,,2000009,FALSE,FALSE
101422,“박사 자네가 원하는게 뭔가?”,,10728,,2000009,FALSE,TRUE
101423,“무슨 데이터를 말하는 건가?”,,10715,,2000009,FALSE,FALSE
101424,“대체 나에게서 뭘 얻어내려는 건가?”,,10721,,2000009,FALSE,FALSE
101425,“그걸 왜 나에게서?”,,10716,,2000009,FALSE,FALSE
101426,“말도 안되는 소리 집어치우시죠.”,,10718,,2000009,TRUE,TRUE
101427,“평범한.. 표본?”,,10717,,,FALSE,FALSE
101428,“그래서 계속 내 삶을 가지고 논거요?”,,10717,,,FALSE,FALSE
101429,“잠깐!”,,,,,FALSE,FALSE
101430,“젠장”,,,,,FALSE,FALSE
101431,“당신의 욕심 때문에..”,,10719,,,FALSE,FALSE
101432,“병사들은 계속 죽었다는 건가?”,,10719,,,FALSE,FALSE
101433,“개소리 그만해!”,,10720,,,FALSE,FALSE
101434,“말 장난은 끝이야!”,,10720,,,FALSE,FALSE
101435,“잠깐!”,,,,,FALSE,FALSE
101436,“젠장”,,,,,FALSE,FALSE
101437,“인간의 선함..?”,,10722,,2000009,FALSE,FALSE
